"TRANSPORT_TYPE";"TRANSPORT_MEAN";"TRAVEL_REASON";"SOCIO_DEMO_VARIABLE_TYPE";"SOCIO_DEMO_VARIABLE";"PERIOD_REF";"UNIT_MEAS";"VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
"OTHER";"COACH";"BUSIN";"LANG_REG";"DE_REG";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"LANG_REG";"DE_REG";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"LANG_REG";"DE_REG";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"LANG_REG";"FR_REG";2021;"KM";0.0091;0.0149;"U"
"OTHER";"COACH";"BUSIN";"LANG_REG";"FR_REG";2021;"MIN";0.0066;0.0108;"U"
"OTHER";"COACH";"BUSIN";"LANG_REG";"FR_REG";2021;"NBSTAGE";0.0000;0.0001;"U"
"OTHER";"COACH";"BUSIN";"LANG_REG";"IT_REG";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"LANG_REG";"IT_REG";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"LANG_REG";"IT_REG";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"LANG_REG";"RO_REG";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"LANG_REG";"RO_REG";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"LANG_REG";"RO_REG";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"URB_RUR";"URB_MUN";2021;"KM";0.0036;0.0059;"U"
"OTHER";"COACH";"BUSIN";"URB_RUR";"URB_MUN";2021;"MIN";0.0026;0.0043;"U"
"OTHER";"COACH";"BUSIN";"URB_RUR";"URB_MUN";2021;"NBSTAGE";0.0000;0.0000;"U"
"OTHER";"COACH";"BUSIN";"URB_RUR";"INT_MUN";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"URB_RUR";"INT_MUN";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"URB_RUR";"INT_MUN";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"URB_RUR";"RUR_MUN";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"URB_RUR";"RUR_MUN";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"URB_RUR";"RUR_MUN";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH1";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH1";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH1";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH2";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH2";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH2";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH2KIDS";2021;"KM";0.0055;0.0091;"U"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH2KIDS";2021;"MIN";0.0040;0.0066;"U"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH2KIDS";2021;"NBSTAGE";0.0000;0.0000;"U"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH1KIDS";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH1KIDS";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HH1KIDS";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HHNOFAM";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HHNOFAM";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"HHNOFAM";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"DK_NOANS";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"DK_NOANS";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HHTYP";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"DAY";"MO_FR";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"DAY";"MO_FR";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"DAY";"MO_FR";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"DAY";"SA";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"DAY";"SA";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"DAY";"SA";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"DAY";"SO";2021;"KM";0.0156;0.0256;"U"
"OTHER";"COACH";"BUSIN";"DAY";"SO";2021;"MIN";0.0113;0.0186;"U"
"OTHER";"COACH";"BUSIN";"DAY";"SO";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"BUSIN";"SEX";"M";2021;"KM";0.0046;0.0075;"U"
"OTHER";"COACH";"BUSIN";"SEX";"M";2021;"MIN";0.0033;0.0054;"U"
"OTHER";"COACH";"BUSIN";"SEX";"M";2021;"NBSTAGE";0.0000;0.0000;"U"
"OTHER";"COACH";"BUSIN";"SEX";"F";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"SEX";"F";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"SEX";"F";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y6T17";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y6T17";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y6T17";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y18T24";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y18T24";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y18T24";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y25T44";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y25T44";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y25T44";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y45T64";2021;"KM";0.0075;0.0124;"U"
"OTHER";"COACH";"BUSIN";"AGE";"Y45T64";2021;"MIN";0.0055;0.0090;"U"
"OTHER";"COACH";"BUSIN";"AGE";"Y45T64";2021;"NBSTAGE";0.0000;0.0000;"U"
"OTHER";"COACH";"BUSIN";"AGE";"Y65T79";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y65T79";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y65T79";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y_GE80";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y_GE80";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"AGE";"Y_GE80";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF4000";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF4000";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF4000";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF4001T8000";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF4001T8000";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF4001T8000";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF8001T12000";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF8001T12000";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF8001T12000";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF_GE12001";2021;"KM";0.0149;0.0244;"U"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF_GE12001";2021;"MIN";0.0108;0.0177;"U"
"OTHER";"COACH";"BUSIN";"HH_INC";"CHF_GE12001";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"BUSIN";"HH_INC";"DK_NOANS";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"DK_NOANS";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"HH_INC";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"ACT";2021;"KM";0.0041;0.0067;"U"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"ACT";2021;"MIN";0.0030;0.0049;"U"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"ACT";2021;"NBSTAGE";0.0000;0.0000;"U"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"NONACT";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"NONACT";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"NONACT";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"EDUC";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"EDUC";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"EDUC";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"DK_NOANS";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"DK_NOANS";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"BUSIN";"PROF_STAT";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH";2021;"KM";0.0074;0.0094;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH";2021;"MIN";0.0060;0.0062;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH";2021;"NBSTAGE";0.0001;0.0001;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH01";2021;"KM";0.0335;0.0484;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH01";2021;"MIN";0.0212;0.0289;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH01";2021;"NBSTAGE";0.0002;0.0003;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH02";2021;"KM";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH02";2021;"MIN";0.0016;0.0026;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH02";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH03";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH03";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH03";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH04";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH04";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH04";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH05";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH05";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH05";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH06";2021;"KM";0.0095;0.0155;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH06";2021;"MIN";0.0168;0.0277;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH06";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH07";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH07";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"GEO";"CH07";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"DE_REG";2021;"KM";0.0013;0.0021;"U"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"DE_REG";2021;"MIN";0.0028;0.0038;"U"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"DE_REG";2021;"NBSTAGE";0.0000;0.0000;"U"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"FR_REG";2021;"KM";0.0259;0.0374;"U"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"FR_REG";2021;"MIN";0.0163;0.0223;"U"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"FR_REG";2021;"NBSTAGE";0.0002;0.0002;"U"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"IT_REG";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"IT_REG";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"IT_REG";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"RO_REG";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"RO_REG";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"LANG_REG";"RO_REG";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"URB_RUR";"URB_MUN";2021;"KM";0.0117;0.0150;"U"
"OTHER";"COACH";"OTH_REAS";"URB_RUR";"URB_MUN";2021;"MIN";0.0090;0.0098;"U"
"OTHER";"COACH";"OTH_REAS";"URB_RUR";"URB_MUN";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"URB_RUR";"INT_MUN";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"URB_RUR";"INT_MUN";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"URB_RUR";"INT_MUN";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"URB_RUR";"RUR_MUN";2021;"KM";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"URB_RUR";"RUR_MUN";2021;"MIN";0.0022;0.0036;"U"
"OTHER";"COACH";"OTH_REAS";"URB_RUR";"RUR_MUN";2021;"NBSTAGE";0.0001;0.0002;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH1";2021;"KM";0.0292;0.0479;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH1";2021;"MIN";0.0171;0.0281;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH1";2021;"NBSTAGE";0.0002;0.0003;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH2";2021;"KM";0.0063;0.0073;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH2";2021;"MIN";0.0086;0.0106;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH2";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH2KIDS";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH2KIDS";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH2KIDS";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH1KIDS";2021;"KM";0.0002;0.0003;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH1KIDS";2021;"MIN";0.0050;0.0082;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HH1KIDS";2021;"NBSTAGE";0.0002;0.0004;"U"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HHNOFAM";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HHNOFAM";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"HHNOFAM";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"DK_NOANS";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"DK_NOANS";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HHTYP";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"DAY";"MO_FR";2021;"KM";0.0013;0.0021;"U"
"OTHER";"COACH";"OTH_REAS";"DAY";"MO_FR";2021;"MIN";0.0027;0.0038;"U"
"OTHER";"COACH";"OTH_REAS";"DAY";"MO_FR";2021;"NBSTAGE";0.0000;0.0000;"U"
"OTHER";"COACH";"OTH_REAS";"DAY";"SA";2021;"KM";0.0059;0.0096;"U"
"OTHER";"COACH";"OTH_REAS";"DAY";"SA";2021;"MIN";0.0055;0.0090;"U"
"OTHER";"COACH";"OTH_REAS";"DAY";"SA";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"DAY";"SO";2021;"KM";0.0386;0.0635;"U"
"OTHER";"COACH";"OTH_REAS";"DAY";"SO";2021;"MIN";0.0227;0.0372;"U"
"OTHER";"COACH";"OTH_REAS";"DAY";"SO";2021;"NBSTAGE";0.0002;0.0004;"U"
"OTHER";"COACH";"OTH_REAS";"SEX";"M";2021;"KM";0.0035;0.0041;"U"
"OTHER";"COACH";"OTH_REAS";"SEX";"M";2021;"MIN";0.0055;0.0060;"U"
"OTHER";"COACH";"OTH_REAS";"SEX";"M";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"SEX";"F";2021;"KM";0.0111;0.0183;"U"
"OTHER";"COACH";"OTH_REAS";"SEX";"F";2021;"MIN";0.0065;0.0107;"U"
"OTHER";"COACH";"OTH_REAS";"SEX";"F";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y6T17";2021;"KM";0.0001;0.0002;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y6T17";2021;"MIN";0.0029;0.0047;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y6T17";2021;"NBSTAGE";0.0001;0.0002;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y18T24";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y18T24";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y18T24";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y25T44";2021;"KM";0.0192;0.0316;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y25T44";2021;"MIN";0.0113;0.0185;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y25T44";2021;"NBSTAGE";0.0001;0.0002;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y45T64";2021;"KM";0.0028;0.0046;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y45T64";2021;"MIN";0.0026;0.0043;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y45T64";2021;"NBSTAGE";0.0000;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y65T79";2021;"KM";0.0061;0.0101;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y65T79";2021;"MIN";0.0109;0.0179;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y65T79";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y_GE80";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y_GE80";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"AGE";"Y_GE80";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF4000";2021;"KM";0.0081;0.0133;"U"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF4000";2021;"MIN";0.0144;0.0237;"U"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF4000";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF4001T8000";2021;"KM";0.0250;0.0362;"U"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF4001T8000";2021;"MIN";0.0158;0.0216;"U"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF4001T8000";2021;"NBSTAGE";0.0002;0.0002;"U"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF8001T12000";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF8001T12000";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF8001T12000";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF_GE12001";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF_GE12001";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"CHF_GE12001";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"DK_NOANS";2021;"KM";0.0000;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"DK_NOANS";2021;"MIN";0.0012;0.0019;"U"
"OTHER";"COACH";"OTH_REAS";"HH_INC";"DK_NOANS";2021;"NBSTAGE";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"ACT";2021;"KM";0.0015;0.0025;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"ACT";2021;"MIN";0.0014;0.0023;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"ACT";2021;"NBSTAGE";0.0000;0.0000;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"NONACT";2021;"KM";0.0235;0.0337;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"NONACT";2021;"MIN";0.0177;0.0217;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"NONACT";2021;"NBSTAGE";0.0001;0.0002;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"EDUC";2021;"KM";0.0001;0.0001;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"EDUC";2021;"MIN";0.0021;0.0034;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"EDUC";2021;"NBSTAGE";0.0001;0.0002;"U"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"DK_NOANS";2021;"KM";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"DK_NOANS";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"COACH";"OTH_REAS";"PROF_STAT";"DK_NOANS";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH";2021;"KM";0.1474;0.0606;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH";2021;"MIN";0.2441;0.0925;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH";2021;"NBSTAGE";0.0034;0.0014;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH01";2021;"KM";0.1293;0.0889;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH01";2021;"MIN";0.3185;0.2446;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH01";2021;"NBSTAGE";0.0040;0.0024;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH02";2021;"KM";0.2076;0.1860;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH02";2021;"MIN";0.2680;0.2431;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH02";2021;"NBSTAGE";0.0046;0.0049;"U"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH03";2021;"KM";0.1054;0.1122;"U"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH03";2021;"MIN";0.1502;0.1456;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH03";2021;"NBSTAGE";0.0011;0.0014;"U"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH04";2021;"KM";0.0051;0.0064;"U"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH04";2021;"MIN";0.0818;0.1228;"U"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH04";2021;"NBSTAGE";0.0007;0.0009;"U"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH05";2021;"KM";0.2366;0.2254;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH05";2021;"MIN";0.2869;0.2224;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH05";2021;"NBSTAGE";0.0063;0.0046;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH06";2021;"KM";0.3083;0.2417;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH06";2021;"MIN";0.5215;0.4332;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH06";2021;"NBSTAGE";0.0052;0.0042;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH07";2021;"KM";0.0000;0.0000;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH07";2021;"MIN";0.0000;0.0000;"A"
"OTHER";"TRUCK";"ALL_REAS";"GEO";"CH07";2021;"NBSTAGE";0.0000;0.0000;"A"
"OTHER";"TRUCK";"ALL_REAS";"LANG_REG";"DE_REG";2021;"KM";0.1401;0.0674;"A"
"OTHER";"TRUCK";"ALL_REAS";"LANG_REG";"DE_REG";2021;"MIN";0.2230;0.0977;"A"
"OTHER";"TRUCK";"ALL_REAS";"LANG_REG";"DE_REG";2021;"NBSTAGE";0.0027;0.0012;"A"
